dataset,unit,method,endpoint,value
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,proposed_no_target_residual,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,gauge_true_h_neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_effect_nrmse_mean,0.16607317657211346
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_effect_nrmse_mean,0.52072535784225948
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_treated_nrmse_mean,1.0199217000234631
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_treated_nrmse_mean,0.81685822674720232
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,latent_effect_skill_affine_gauge_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,latent_treated_r2_affine_gauge_mean,0.081784540208909018
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_observation_oracle_causal_skill_mean,0.071853844786793575
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,neural_condition_averaged_oracle_causal_skill_mean,0.31421396220048159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-07-0e923ff7e891,zero_effect,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_condition_averaged_causal_skill_mean,-0.023595634996853354
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_condition_averaged_causal_skill_mean,0.63933139021730245
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_pathwise_mean_causal_skill_mean,-0.014592588030244213
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_pathwise_mean_causal_skill_mean,0.65118967624864776
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.41855522935854084
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.19557492392665965
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_causal_skill_mean,-0.0052078597527063231
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_causal_skill_mean,0.63183918050317245
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_effect_nrmse_mean,0.20901140462659351
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_effect_nrmse_mean,0.27845999253941905
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_treated_nrmse_mean,1.0108145218489273
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_treated_nrmse_mean,0.68946679590096105
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,latent_effect_skill_affine_gauge_mean,0.24035366330055963
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,latent_treated_r2_affine_gauge_mean,0.34327478867236072
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,shared_vector_field_r2_affine_gauge_mean,0.35920466144440366
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,shared_vector_field_cosine_affine_gauge_mean,0.61740186608774661
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,shared_operator_linear_cka_affine_gauge_mean,0.9977047813135459
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,additive,query_coordinate_fraction_outside_normal_rollout_range,0.03425925925925926
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_condition_averaged_causal_skill_mean,-0.0066596918999963783
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_condition_averaged_causal_skill_mean,0.59137641956612885
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_pathwise_mean_causal_skill_mean,0.0077736086547094407
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_pathwise_mean_causal_skill_mean,0.55884954051367486
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.61777012010611188
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.26935007941307776
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_causal_skill_mean,-0.0011542056104743015
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_causal_skill_mean,0.54044165602446603
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_effect_nrmse_mean,0.20858954369463384
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_effect_nrmse_mean,0.31111027235542116
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_treated_nrmse_mean,1.0105160311099688
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_treated_nrmse_mean,0.66509157183105871
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,latent_effect_skill_affine_gauge_mean,0.50338084569215624
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,latent_treated_r2_affine_gauge_mean,0.16348765953092081
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,shared_vector_field_r2_affine_gauge_mean,0.65497180449139769
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,shared_vector_field_cosine_affine_gauge_mean,0.83792078896492606
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,shared_operator_linear_cka_affine_gauge_mean,0.93244854460475579
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,black_box,query_coordinate_fraction_outside_normal_rollout_range,0.032407407407407406
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_condition_averaged_causal_skill_mean,-0.012128386548202252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_condition_averaged_causal_skill_mean,0.57459145782478793
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_pathwise_mean_causal_skill_mean,-0.0053023088064363399
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_pathwise_mean_causal_skill_mean,0.58211128045353955
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.56422280529056168
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.26235426338418311
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_causal_skill_mean,-0.0027261272742982179
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_causal_skill_mean,0.57197821622236611
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_effect_nrmse_mean,0.20875323367230839
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_effect_nrmse_mean,0.3002458127742979
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_treated_nrmse_mean,1.0104800450165021
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_treated_nrmse_mean,0.6817024772410728
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,latent_effect_skill_affine_gauge_mean,0.45971263281606944
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,latent_treated_r2_affine_gauge_mean,0.17072959447081759
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,shared_vector_field_r2_affine_gauge_mean,0.44863440291951084
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,shared_vector_field_cosine_affine_gauge_mean,0.63876419850771604
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,shared_operator_linear_cka_affine_gauge_mean,0.99770477841982008
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,linear,query_coordinate_fraction_outside_normal_rollout_range,0.06851851851851852
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_condition_averaged_causal_skill_mean,0.014527749513434274
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_condition_averaged_causal_skill_mean,0.58861281947794786
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_pathwise_mean_causal_skill_mean,0.0510609221285796
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_pathwise_mean_causal_skill_mean,0.60453864244702937
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.93858574679971829
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.38098182442782091
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_causal_skill_mean,0.0033017931010199675
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_causal_skill_mean,0.58483815842417308
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_effect_nrmse_mean,0.20812482443280286
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_effect_nrmse_mean,0.29570096241039256
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_treated_nrmse_mean,1.0103609338401904
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_treated_nrmse_mean,0.65490322303707271
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,latent_effect_skill_affine_gauge_mean,0.91864937612587472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,latent_treated_r2_affine_gauge_mean,-0.11825721322230387
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,shared_vector_field_r2_affine_gauge_mean,0.88866776456278995
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,shared_vector_field_cosine_affine_gauge_mean,0.98193312625033558
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,shared_operator_linear_cka_affine_gauge_mean,0.99699098545744125
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed,query_coordinate_fraction_outside_normal_rollout_range,0.033333333333333333
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_condition_averaged_causal_skill_mean,-0.0026760232828206831
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_condition_averaged_causal_skill_mean,0.58861281947794786
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_pathwise_mean_causal_skill_mean,-0.064299143463899977
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_pathwise_mean_causal_skill_mean,0.60453864244702937
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.93858574679971829
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.38098182442782091
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_causal_skill_mean,-0.0017894123599866418
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_causal_skill_mean,0.58483815842417308
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_effect_nrmse_mean,0.20865570556829316
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_effect_nrmse_mean,0.29570096241039256
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_treated_nrmse_mean,1.0494254516682735
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_treated_nrmse_mean,0.65490322303707271
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,latent_effect_skill_affine_gauge_mean,0.91864937612587472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,latent_treated_r2_affine_gauge_mean,-0.11825721322230387
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,shared_vector_field_r2_affine_gauge_mean,0.88866776456278995
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,shared_vector_field_cosine_affine_gauge_mean,0.98193312625033558
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,shared_operator_linear_cka_affine_gauge_mean,0.99699098545744125
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_native_decoder,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_condition_averaged_causal_skill_mean,0.0046986755104875266
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_condition_averaged_causal_skill_mean,0.69837596976247285
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_pathwise_mean_causal_skill_mean,0.0077484108496717052
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_pathwise_mean_causal_skill_mean,0.71234699622317799
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,gauge_true_h_neural_pathwise_mean_causal_skill_mean,-0.25532149100013157
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,gauge_true_h_neural_condition_averaged_causal_skill_mean,-0.11167125080101514
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_causal_skill_mean,0.0010488572700670939
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_causal_skill_mean,0.69586604994142243
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_effect_nrmse_mean,0.20835991425205533
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_effect_nrmse_mean,0.25309086750904031
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_treated_nrmse_mean,1.4994965603053183
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_treated_nrmse_mean,1.0915780758983955
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,latent_effect_skill_affine_gauge_mean,-0.16637675887901104
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,latent_treated_r2_affine_gauge_mean,-0.26496301603285355
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,shared_vector_field_r2_affine_gauge_mean,-0.20716393199829186
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,shared_vector_field_cosine_affine_gauge_mean,-0.28708526260205264
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,shared_operator_linear_cka_affine_gauge_mean,0.99767084032854247
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_adaptation,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_condition_averaged_causal_skill_mean,0.014527749513434274
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_condition_averaged_causal_skill_mean,0.58861281947794786
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_pathwise_mean_causal_skill_mean,0.0510609221285796
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_pathwise_mean_causal_skill_mean,0.60453864244702937
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.93858574679971829
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.38098182442782091
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_causal_skill_mean,0.0033017931010199675
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_causal_skill_mean,0.58483815842417308
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_effect_nrmse_mean,0.20812482443280286
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_effect_nrmse_mean,0.29570096241039256
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_treated_nrmse_mean,1.0103609338401904
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_treated_nrmse_mean,0.65490322303707271
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,latent_effect_skill_affine_gauge_mean,0.91864937612587472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,latent_treated_r2_affine_gauge_mean,-0.11825721322230387
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,shared_vector_field_r2_affine_gauge_mean,0.88866776456278995
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,shared_vector_field_cosine_affine_gauge_mean,0.98193312625033558
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,shared_operator_linear_cka_affine_gauge_mean,0.99699098545744125
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_observation_oracle_causal_skill_mean,0.084051306398444159
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,neural_condition_averaged_oracle_causal_skill_mean,0.37143647876680252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,proposed_no_target_residual,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,behavior_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,behavior_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,gauge_true_h_neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,neural_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,behavior_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,neural_effect_nrmse_mean,0.20846927018908226
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,behavior_effect_nrmse_mean,0.45892743738378133
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,neural_treated_nrmse_mean,1.0106100153656661
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,behavior_treated_nrmse_mean,0.74170996469083628
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,latent_effect_skill_affine_gauge_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-08-cbf3089da75e,zero_effect,latent_treated_r2_affine_gauge_mean,-0.61385480843418394
